MatchId,Patch,QueueType,RankFk,GameDuration
EUW1_7603109534,15.22.724.5161,CLASSIC,8,1802
KR_8004160239,15.24.734.7485,CLASSIC,0,1868
NA1_5445798058,15.24.734.7485,CLASSIC,7,1555
NA1_5359744638,15.17.708.5788,CLASSIC,7,1468
KR_8033694421,16.1.737.4870,CLASSIC,0,2169
NA1_5430960416,15.24.731.5210,CLASSIC,8,1834
EUW1_7574177026,15.20.719.545,CLASSIC,3,1796
KR_8011851970,15.24.734.7485,ARAM,0,1145
EUW1_7546035476,15.19.715.1836,CLASSIC,7,1724
EUW1_7605313061,15.22.724.5161,CLASSIC,4,2280
KR_8027649916,16.1.737.4870,ARAM,0,1274
NA1_5454127231,15.24.734.7485,CLASSIC,4,1669
KR_8033245559,16.1.737.4870,ARAM,0,801
KR_8027353899,16.1.737.4870,CLASSIC,3,1974
KR_8032523855,16.1.737.4870,CLASSIC,0,915
NA1_5420091355,15.23.728.3286,CLASSIC,5,2255
EUW1_7569296497,15.20.719.545,CLASSIC,8,1297
EUW1_7598291850,15.22.724.5161,CLASSIC,6,1803
NA1_5422125259,15.23.728.3286,ARAM,0,1605
NA1_5442950088,15.24.734.7485,CLASSIC,7,1870
EUW1_7563833461,15.20.717.2831,CLASSIC,6,1335
EUW1_7606535870,15.22.724.5161,CLASSIC,5,1655
NA1_5424062061,15.23.728.3286,CLASSIC,8,2170
NA1_5431108314,15.24.731.5210,CLASSIC,8,2574
KR_8030148029,16.1.737.4870,CLASSIC,0,1149
NA1_5425789369,15.23.728.3286,ARAM,6,572
NA1_5421792538,15.23.728.3286,SWIFTPLAY,0,1650
NA1_5420898418,15.23.728.3286,CLASSIC,2,1388
NA1_5450249632,15.24.734.7485,CLASSIC,7,916
EUW1_7607080068,15.22.724.5161,CHERRY,6,1561
EUW1_7608618895,15.22.724.5161,CLASSIC,6,1462
KR_7999240499,15.24.734.7485,CLASSIC,4,1875
EUW1_7604200020,15.22.724.5161,CHERRY,9,1472
NA1_5438197431,15.24.732.64,CLASSIC,8,2060
EUW1_7610252944,15.23.726.9074,CLASSIC,5,2535
EUW1_7603461369,15.22.724.5161,CLASSIC,8,1681
KR_8005429322,15.24.734.7485,ARAM,0,1068
KR_8029907496,16.1.737.4870,CLASSIC,8,1467
NA1_5420011335,15.23.728.3286,CLASSIC,7,1593
KR_8033876083,16.1.737.4870,CLASSIC,0,2211
KR_8013283257,15.24.734.7485,ARAM,0,1022
KR_8036744808,16.1.737.4870,ARAM,0,1895
NA1_5438944346,15.24.733.5841,CLASSIC,6,346
KR_8027362458,16.1.737.4870,CLASSIC,4,1911
EUW1_7586212124,15.21.721.8442,CLASSIC,4,2375
KR_8026151804,16.1.737.4870,CLASSIC,4,1677
KR_8012250423,15.24.734.7485,ARAM,0,1041
EUW1_7597758316,15.22.724.5161,CLASSIC,3,2617
NA1_5413996363,15.22.724.5161,CLASSIC,7,1829
KR_8032015190,16.1.737.4870,CLASSIC,0,925
NA1_5421359543,15.23.728.3286,CLASSIC,5,2211
NA1_5424347470,15.23.728.3286,CLASSIC,7,1305
EUW1_7600642735,15.22.724.5161,CLASSIC,1,1599
KR_8018676419,16.1.737.1049,ARAM,0,743
NA1_5404324131,15.21.721.8442,CLASSIC,4,1897
KR_8008478916,15.24.734.7485,ARAM,0,1105
KR_8026621645,16.1.737.4870,CLASSIC,0,984
EUW1_7584958442,15.21.721.8442,CLASSIC,3,1930
NA1_5436432274,15.24.732.64,ARAM,0,1121
EUW1_7607022944,15.22.724.5161,CLASSIC,5,1859
KR_8007206644,15.24.734.7485,CLASSIC,2,1726
NA1_5431413934,15.24.731.5210,CLASSIC,8,1710
KR_8035353572,16.1.737.4870,ARAM,0,1462
EUW1_7609276314,15.23.726.9074,CLASSIC,4,1667
NA1_5447544199,15.24.734.7485,CLASSIC,7,2049
EUW1_7263549636,15.1.648.3927,SWIFTPLAY,0,931
EUW1_7546379699,15.19.715.1836,CLASSIC,1,1472
EUW1_7555658570,15.19.715.1836,CLASSIC,6,651
NA1_5423229707,15.23.728.3286,CLASSIC,8,1430
EUW1_7600456350,15.22.724.5161,CHERRY,0,1322
NA1_5433419138,15.24.732.64,CLASSIC,4,1907
EUW1_7573251405,15.20.719.545,CLASSIC,8,1347
KR_8030099831,16.1.737.4870,CLASSIC,1,1292
EUW1_7561504805,15.20.717.2831,CLASSIC,8,1159
NA1_5437001906,15.24.732.64,CLASSIC,4,2001
NA1_5421010871,15.23.728.3286,CLASSIC,6,1748
KR_8016610526,16.1.734.5787,ARAM,0,1297
EUW1_7591803449,15.21.721.8442,CLASSIC,5,1602
NA1_5421293919,15.23.728.3286,CLASSIC,8,1698
KR_8011286596,15.24.734.7485,CLASSIC,6,1243
NA1_5395285932,15.20.719.545,ARAM,0,1205
KR_8011864775,15.24.734.7485,CLASSIC,0,1969
NA1_5420769423,15.23.728.3286,CLASSIC,8,2110
NA1_5432818682,15.24.731.5210,CLASSIC,4,2021
EUW1_7598762379,15.22.724.5161,CLASSIC,5,2415
NA1_5439225459,15.24.733.5841,CLASSIC,6,1172
EUW1_7349037435,15.6.668.2516,ARAM,0,973
NA1_5423231492,15.23.728.3286,CLASSIC,5,2092
EUW1_7565337281,15.20.717.2831,CLASSIC,8,1771
KR_8013001850,15.24.734.7485,ARAM,0,1561
KR_8037118503,16.1.737.4870,CLASSIC,0,1270
EUW1_7565839864,15.20.717.2831,CLASSIC,8,1509
KR_7996370925,15.24.734.7485,SWIFTPLAY,0,940
EUW1_7567958853,15.20.717.2831,CLASSIC,4,1482
EUW1_7607799951,15.22.724.5161,CLASSIC,6,2422
NA1_5440658336,15.24.733.6673,CHERRY,3,1407
KR_7994864242,15.24.734.7485,ARAM,0,1431
KR_8039018766,16.1.737.4870,CLASSIC,0,1886
NA1_5423332581,15.23.728.3286,CLASSIC,8,1604
NA1_5447871306,15.24.734.7485,CLASSIC,8,2123
KR_8006476081,15.24.734.7485,ARAM,0,1114
NA1_5429670847,15.24.731.5210,CLASSIC,7,1166
KR_8038391519,16.1.737.4870,CLASSIC,0,2089
EUW1_7568225827,15.20.717.2831,CLASSIC,8,1666
EUW1_7605100575,15.22.724.5161,CLASSIC,7,2217
NA1_5421360654,15.23.728.3286,CHERRY,4,1498
KR_8038481499,16.1.737.4870,CLASSIC,0,1462
KR_8030575269,16.1.737.4870,CLASSIC,0,1022
EUW1_7602350035,15.22.724.5161,CLASSIC,10,1977
EUW1_7598537975,15.22.724.5161,ARAM,6,623
EUW1_7601670549,15.22.724.5161,CLASSIC,5,1858
KR_8002147415,15.24.734.7485,ARAM,0,1339
NA1_5452093309,15.24.734.7485,CLASSIC,7,1979
KR_8019555447,16.1.737.4870,CLASSIC,0,944
KR_8026410442,16.1.737.4870,ARAM,0,621
KR_8003996213,15.24.734.7485,CLASSIC,0,1236
NA1_5425662904,15.23.728.3286,CLASSIC,7,1782
NA1_5438100539,15.24.732.64,CLASSIC,4,2041
NA1_5424774602,15.23.728.3286,CLASSIC,7,1690
KR_7714944865,15.13.693.4876,ARAM,0,1376
NA1_5425941598,15.23.728.3286,CLASSIC,6,1556
KR_8009954403,15.24.734.7485,CLASSIC,3,1424
EUW1_7557367073,15.19.715.1836,CLASSIC,4,1867
EUW1_7218969086,14.23.636.9832,CLASSIC,0,2079
KR_8035429472,16.1.737.4870,CLASSIC,0,1505
NA1_5387529134,15.19.715.1836,CHERRY,0,1502
NA1_5426010227,15.23.728.3286,CLASSIC,3,912
KR_7983454206,15.24.734.7485,CLASSIC,0,1805
NA1_5424858224,15.23.728.3286,CLASSIC,8,1229
KR_8027795247,16.1.737.4870,ARAM,0,1133
EUW1_7603922070,15.22.724.5161,CLASSIC,4,2066
EUW1_7600052772,15.22.724.5161,CLASSIC,4,2263
EUW1_7600103193,15.22.724.5161,CLASSIC,4,2726
NA1_5435710045,15.24.732.64,CLASSIC,8,2108
EUW1_7569101686,15.20.719.545,CLASSIC,8,1891
NA1_5426951740,15.23.728.3286,CLASSIC,8,2398
EUW1_7567417803,15.20.717.2831,CLASSIC,9,1707
EUW1_7570883793,15.20.719.545,CLASSIC,8,1478
NA1_5455379422,15.24.734.7485,CHERRY,7,1392
NA1_5427172043,15.24.730.505,CLASSIC,7,1732
KR_8008787831,15.24.734.7485,ARAM,0,1256
NA1_5419185624,15.23.728.3286,CLASSIC,7,1398
KR_8011264933,15.24.734.7485,ARAM,0,1300
NA1_5429793173,15.24.731.5210,ARAM,5,1122
NA1_5440018401,15.24.733.5841,CHERRY,2,1281
NA1_5432726053,15.24.731.5210,CHERRY,4,1561
EUW1_7599117394,15.22.724.5161,CLASSIC,7,1567
NA1_5430541527,15.24.731.5210,CLASSIC,8,1665
KR_8038798227,16.1.737.4870,SWIFTPLAY,0,1169
NA1_5396391426,15.20.719.545,ARAM,0,1061
KR_7996547073,15.24.734.7485,CLASSIC,0,323
KR_8026274551,16.1.737.4870,ARAM,0,1241
KR_8034117334,16.1.737.4870,CLASSIC,0,1535
NA1_5426514826,15.23.728.3286,CLASSIC,7,1514
KR_8020049352,16.1.737.4870,CLASSIC,0,2477
EUW1_7564741157,15.20.717.2831,CHERRY,5,1399
EUW1_7607676012,15.22.724.5161,CLASSIC,5,1673
EUW1_7611672862,15.23.726.9074,CLASSIC,6,1278
EUW1_7202544967,14.23.636.9832,CLASSIC,6,1744
KR_8030637001,16.1.737.4870,ARAM,0,547
NA1_5422679867,15.23.728.3286,CLASSIC,7,1595
KR_8027448625,16.1.737.4870,ARAM,0,1270
KR_7969418365,15.24.733.5841,URF,0,895
NA1_5454774718,15.24.734.7485,CLASSIC,8,1146
KR_8035967978,16.1.737.4870,CLASSIC,0,1495
KR_7980132018,15.24.734.7485,CLASSIC,4,961
KR_8025847584,16.1.737.4870,ARAM,0,991
NA1_5437619680,15.24.732.64,CLASSIC,8,1663
EUW1_7534307090,15.18.710.2811,CLASSIC,7,1563
KR_8004097736,15.24.734.7485,CLASSIC,2,1464
NA1_5415076848,15.22.724.5161,CLASSIC,3,1412
KR_8017887753,16.1.737.1049,ARAM,0,1222
KR_8023386035,16.1.737.4870,ARAM,0,1132
NA1_5420998945,15.23.728.3286,CHERRY,7,1492
KR_8037571419,16.1.737.4870,CLASSIC,0,926
EUW1_7572330941,15.20.719.545,CLASSIC,8,1230
EUW1_7603886660,15.22.724.5161,CLASSIC,4,1416
EUW1_7570309311,15.20.719.545,CLASSIC,6,2562
NA1_5410767022,15.22.724.5161,CLASSIC,8,2519
KR_8017040511,16.1.737.1049,CLASSIC,0,912
KR_7972887322,15.24.733.6673,CLASSIC,0,2201
NA1_5440468601,15.24.733.6673,CLASSIC,5,1355
EUW1_7529826737,15.18.710.2811,CLASSIC,7,1402
KR_8027958258,16.1.737.4870,ARAM,0,1068
NA1_5425840187,15.23.728.3286,ARAM,5,824
EUW1_7607419688,15.22.724.5161,CLASSIC,6,1655
NA1_5423861089,15.23.728.3286,ARAM,0,1052
KR_7995425083,15.24.734.7485,CLASSIC,5,1194
KR_8013318573,15.24.734.7485,ARAM,0,753
EUW1_7515692232,15.17.708.5788,CHERRY,3,1325
KR_8038450215,16.1.737.4870,CLASSIC,6,2469
NA1_5428542821,15.24.730.7955,CLASSIC,6,2170
EUW1_7595409570,15.22.724.5161,CLASSIC,1,1867
KR_7996415627,15.24.734.7485,SWIFTPLAY,0,1341
NA1_5454528076,15.24.734.7485,CLASSIC,3,1904
NA1_5423393151,15.23.728.3286,CLASSIC,8,1809
KR_8012370878,15.24.734.7485,ARAM,0,1405
KR_8012807463,15.24.734.7485,ARAM,0,587
KR_8015406357,16.1.734.5787,ARAM,0,794
NA1_5422326253,15.23.728.3286,CLASSIC,8,1654
NA1_5428611067,15.24.730.7955,CLASSIC,7,913
KR_8020403019,16.1.737.4870,ARAM,0,737
KR_7934601101,15.23.728.3286,CLASSIC,0,1524
KR_8035509970,16.1.737.4870,CLASSIC,0,1214
KR_8029121398,16.1.737.4870,CLASSIC,0,1854
KR_8039572975,16.1.737.4870,ARAM,0,889
KR_8022681658,16.1.737.4870,ARAM,0,1208
NA1_5420371367,15.23.728.3286,ARAM,7,1561
KR_8023689769,16.1.737.4870,CLASSIC,4,2455
KR_8033280621,16.1.737.4870,CLASSIC,3,1681
EUW1_7570340150,15.20.719.545,CLASSIC,8,394
KR_8035737497,16.1.737.4870,ARAM,0,759
NA1_5437417024,15.24.732.64,CLASSIC,8,1461
EUW1_7583124157,15.21.721.8442,CLASSIC,3,2092
KR_8002192388,15.24.734.7485,SWIFTPLAY,0,373
EUW1_7585670528,15.21.721.8442,CLASSIC,4,1862
KR_8035447874,16.1.737.4870,CLASSIC,3,1366
EUW1_7571553990,15.20.719.545,CLASSIC,8,1775
KR_8031215423,16.1.737.4870,CLASSIC,3,1408
KR_8011265632,15.24.734.7485,CLASSIC,0,2419
EUW1_7568580642,15.20.717.2831,CLASSIC,8,1601
EUW1_7607914478,15.22.724.5161,CLASSIC,7,2154
EUW1_7605727623,15.22.724.5161,CLASSIC,3,1632
EUW1_7569596687,15.20.719.545,CHERRY,8,1511
NA1_5419529275,15.23.728.3286,CLASSIC,6,1112
EUW1_7600024593,15.22.724.5161,CLASSIC,6,1342
EUW1_7589151311,15.21.721.8442,SWIFTPLAY,5,2145
NA1_5422278582,15.23.728.3286,CLASSIC,8,1711
KR_8031661337,16.1.737.4870,CLASSIC,3,2226
EUW1_7606232379,15.22.724.5161,CLASSIC,0,1534
NA1_5395212823,15.20.719.545,CHERRY,2,1519
KR_8029213884,16.1.737.4870,CLASSIC,5,2069
KR_8038969853,16.1.737.4870,SWIFTPLAY,0,1442
KR_7979333539,15.24.734.7485,CLASSIC,0,1774
EUW1_7597002851,15.22.724.5161,CLASSIC,4,1537
KR_8032901469,16.1.737.4870,CLASSIC,0,2210
EUW1_7567107617,15.20.717.2831,CLASSIC,0,2829
KR_8003188555,15.24.734.7485,ARAM,0,1329
NA1_5431582498,15.24.731.5210,CLASSIC,8,956
NA1_5427583472,15.24.730.7955,CLASSIC,7,1757
NA1_5454488929,15.24.734.7485,CLASSIC,5,1842
KR_8033036309,16.1.737.4870,CLASSIC,4,3329
KR_8038530241,16.1.737.4870,CLASSIC,0,1979
KR_8035205295,16.1.737.4870,CLASSIC,0,2748
NA1_5424692150,15.23.728.3286,ARAM,0,150
NA1_5437795895,15.24.732.64,SWIFTPLAY,6,991
KR_8036840575,16.1.737.4870,ARAM,0,1000
EUW1_7612917699,15.23.728.3286,CLASSIC,5,2115
NA1_5425712907,15.23.728.3286,CLASSIC,7,1884
EUW1_7573537210,15.20.719.545,CLASSIC,8,1980
NA1_5424272018,15.23.728.3286,CLASSIC,7,1394
EUW1_7603137507,15.22.724.5161,CLASSIC,7,1940
KR_8026391163,16.1.737.4870,CLASSIC,0,920
NA1_5453781913,15.24.734.7485,ARAM,5,1044
NA1_5387555657,15.19.715.1836,ARAM,0,1384
KR_8027828116,16.1.737.4870,ARAM,0,1462
NA1_5428315825,15.24.730.7955,CLASSIC,8,1817
NA1_5420670139,15.23.728.3286,CLASSIC,4,2088
KR_8011790042,15.24.734.7485,CLASSIC,0,1720
EUW1_7605761904,15.22.724.5161,CLASSIC,4,1795
KR_8010639199,15.24.734.7485,CLASSIC,0,2596
KR_8024460457,16.1.737.4870,CLASSIC,0,1864
KR_8014502236,15.24.734.7485,ARAM,0,1041
NA1_5447362596,15.24.734.7485,CLASSIC,4,2026
KR_8023191345,16.1.737.4870,ARAM,0,1094
KR_8035812758,16.1.737.4870,CLASSIC,0,1499
NA1_5435237610,15.24.732.64,CLASSIC,5,1655
KR_7997165050,15.24.734.7485,ARAM,0,607
KR_8027571818,16.1.737.4870,CLASSIC,4,928
EUW1_7566591850,15.20.717.2831,CLASSIC,8,1728
NA1_5436987985,15.24.732.64,CLASSIC,3,2060
EUW1_7566006845,15.20.717.2831,CLASSIC,8,1661
KR_8022573952,16.1.737.4870,ARAM,0,1108
KR_8020610495,16.1.737.4870,CLASSIC,6,2311
EUW1_7576141322,15.20.719.545,CHERRY,3,1504
KR_8022020202,16.1.737.4870,ARAM,0,1653
EUW1_7578088766,15.21.720.925,CLASSIC,6,2258
NA1_5429288951,15.24.731.2566,ARAM,0,796
KR_8001536249,15.24.734.7485,ARAM,0,522
KR_8032304320,16.1.737.4870,CLASSIC,3,1271
NA1_5436978400,15.24.732.64,SWIFTPLAY,6,1137
NA1_5432411884,15.24.731.5210,CLASSIC,6,2149
KR_7884018682,15.21.721.8442,CLASSIC,0,623
KR_8018345044,16.1.737.1049,CLASSIC,0,1177
EUW1_7161407149,14.21.627.5678,CLASSIC,0,111
NA1_5417181536,15.23.726.9074,CLASSIC,8,1229
NA1_5414201611,15.22.724.5161,ARAM,2,1315
KR_8030068748,16.1.737.4870,CLASSIC,0,1908
KR_8027059274,16.1.737.4870,CLASSIC,5,1738
EUW1_7567228697,15.20.717.2831,CLASSIC,8,1451
KR_7975356045,15.24.733.6673,ARAM,0,1013
NA1_5397164542,15.20.719.545,ARAM,0,1436
KR_8036486896,16.1.737.4870,CLASSIC,0,1125
KR_7963793293,15.24.732.64,CLASSIC,0,1594
NA1_5419390740,15.23.728.3286,CLASSIC,7,1867
EUW1_7548441827,15.19.715.1836,ARAM,0,822
KR_8029736836,16.1.737.4870,CLASSIC,0,1882
KR_8007755442,15.24.734.7485,CLASSIC,0,946
KR_8033597026,16.1.737.4870,ARAM,0,1353
NA1_5426253117,15.23.728.3286,CLASSIC,8,1383
EUW1_7602953813,15.22.724.5161,CLASSIC,4,1784
KR_8024792412,16.1.737.4870,CLASSIC,4,2430
KR_8016263830,16.1.734.5787,ARAM,0,1702
NA1_5433119739,15.24.732.64,CLASSIC,4,2547
NA1_5428444581,15.24.730.7955,ARAM,0,934
NA1_5439023351,15.24.733.5841,SWIFTPLAY,0,1128
NA1_5412725789,15.22.724.5161,CLASSIC,0,1947
EUW1_7564835411,15.20.717.2831,CHERRY,6,1517
NA1_5454482587,15.24.734.7485,CLASSIC,5,1922
KR_8038832099,16.1.737.4870,CLASSIC,0,1215
NA1_5426890048,15.23.728.3286,CLASSIC,2,1741
EUW1_7416406865,15.11.684.1658,CLASSIC,3,1422
NA1_5424022194,15.23.728.3286,CLASSIC,7,1396
NA1_5438838349,15.24.733.5841,CLASSIC,6,1804
NA1_5430515453,15.24.731.5210,CLASSIC,5,1510
KR_8023947387,16.1.737.4870,CLASSIC,0,1128
KR_8001198351,15.24.734.7485,CLASSIC,1,2511
EUW1_7606044613,15.22.724.5161,CLASSIC,5,1971
KR_8034586691,16.1.737.4870,CLASSIC,0,1496
NA1_5426908982,15.23.728.3286,CLASSIC,7,1677
NA1_5384761496,15.19.715.1836,CLASSIC,7,1786
KR_7936370323,15.23.728.3286,CLASSIC,0,2437
NA1_5422350526,15.23.728.3286,ARAM,5,1167
NA1_5422153756,15.23.728.3286,CLASSIC,5,1183
KR_8026868157,16.1.737.4870,ARAM,0,830
NA1_5426866778,15.23.728.3286,CHERRY,5,1505
KR_7965698921,15.24.732.64,CLASSIC,0,2532
KR_8030067736,16.1.737.4870,ARAM,0,1311
NA1_5427237668,15.24.730.505,CLASSIC,8,2283
EUW1_7603424763,15.22.724.5161,CHERRY,3,1451
EUW1_7599328340,15.22.724.5161,CHERRY,8,1457
NA1_5429358577,15.24.731.2566,ARAM,0,754
EUW1_7560505058,15.20.717.2831,CLASSIC,6,1646
KR_8036051628,16.1.737.4870,ARAM,0,1823
NA1_5440846983,15.24.733.6673,SWIFTPLAY,0,1127
EUW1_7601506461,15.22.724.5161,ARAM,2,1282
NA1_5451560102,15.24.734.7485,CLASSIC,8,1348
NA1_5423287203,15.23.728.3286,CLASSIC,0,1503
NA1_5440467937,15.24.733.6673,CLASSIC,7,1654
EUW1_7604881993,15.22.724.5161,CLASSIC,4,3391
KR_8014329738,15.24.734.7485,CLASSIC,0,2319
EUW1_7606079953,15.22.724.5161,CLASSIC,4,1296
KR_8014862252,16.1.734.5787,SWIFTPLAY,0,1265
EUW1_7574271055,15.20.719.545,SWIFTPLAY,0,1811
EUW1_7567793229,15.20.717.2831,CLASSIC,7,1756
KR_7920706931,15.23.726.9074,CLASSIC,0,1195
NA1_5438957634,15.24.733.5841,ARAM,3,1375
NA1_5425953872,15.23.728.3286,CLASSIC,3,1233
KR_8005996692,15.24.734.7485,SWIFTPLAY,0,1354
EUW1_7607218320,15.22.724.5161,CLASSIC,5,2205
EUW1_7602162325,15.22.724.5161,CLASSIC,5,1783
EUW1_7597293837,15.22.724.5161,CLASSIC,6,1399
KR_8012772118,15.24.734.7485,ARAM,0,793
KR_8013092602,15.24.734.7485,ARAM,0,1138
NA1_5418224428,15.23.726.9074,CLASSIC,7,1234
EUW1_7567588920,15.20.717.2831,CHERRY,6,1395
KR_8005841274,15.24.734.7485,CLASSIC,0,2106
NA1_5430792110,15.24.731.5210,CHERRY,7,1429
EUW1_7585370529,15.21.721.8442,CHERRY,7,1575
KR_8031705391,16.1.737.4870,CLASSIC,0,1667
KR_8010002318,15.24.734.7485,ARAM,0,1324
KR_8024658974,16.1.737.4870,SWIFTPLAY,0,902
KR_8039722670,16.1.737.4870,ARAM,0,1241
NA1_5431681267,15.24.731.5210,ARAM,4,587
NA1_5439873284,15.24.733.5841,CLASSIC,6,1725
KR_8029120592,16.1.737.4870,ARAM,2,504
EUW1_7568498118,15.20.717.2831,ARAM,5,1346
NA1_5433859585,15.24.732.64,CHERRY,0,1380
NA1_5438601672,15.24.732.64,CLASSIC,7,1478
EUW1_7467783269,15.14.695.3589,CLASSIC,6,1647
KR_8039491982,16.1.737.4870,CLASSIC,0,91
KR_8031855686,16.1.737.4870,CLASSIC,6,2034
NA1_5454125178,15.24.734.7485,CLASSIC,6,1375
NA1_5434215351,15.24.732.64,CLASSIC,6,824
KR_8024168740,16.1.737.4870,CLASSIC,0,2033
NA1_5418474685,15.23.726.9074,CLASSIC,8,493
EUW1_7570433051,15.20.719.545,CLASSIC,8,2231
NA1_5405569850,15.21.721.8442,CHERRY,0,1320
KR_8029762697,16.1.737.4870,ARAM,0,1408
NA1_5423156422,15.23.728.3286,CLASSIC,0,1721
KR_8025530463,16.1.737.4870,CLASSIC,0,2152
NA1_5396294163,15.20.719.545,ARAM,0,1347
KR_8037226093,16.1.737.4870,CLASSIC,4,1310
KR_7990243466,15.24.734.7485,ARAM,0,1353
KR_8017310026,16.1.737.1049,CLASSIC,2,2756
KR_8036664925,16.1.737.4870,ARAM,0,495
NA1_5420980376,15.23.728.3286,CLASSIC,4,1744
KR_8006600372,15.24.734.7485,CLASSIC,0,1827
KR_8029758967,16.1.737.4870,ARAM,0,515
NA1_5430344048,15.24.731.5210,CLASSIC,7,2001
EUW1_7613781104,15.23.728.3286,CLASSIC,4,1577
EUW1_7576811510,15.21.720.925,CHERRY,0,1510
NA1_5423604955,15.23.728.3286,CLASSIC,9,1754
EUW1_7604657217,15.22.724.5161,CLASSIC,4,2257
NA1_5417689701,15.23.726.9074,CHERRY,7,1305
NA1_5421886244,15.23.728.3286,CLASSIC,5,1992
KR_8030217500,16.1.737.4870,CLASSIC,3,2264
NA1_5414914115,15.22.724.5161,CLASSIC,7,1579
KR_7942979408,15.24.730.505,ARAM,0,1358
NA1_5420816099,15.23.728.3286,CLASSIC,8,2227
NA1_5422927596,15.23.728.3286,CLASSIC,2,3221
KR_8031853126,16.1.737.4870,CLASSIC,8,1929
NA1_5439160530,15.24.733.5841,CLASSIC,3,2017
KR_8009909258,15.24.734.7485,SWIFTPLAY,0,1278
NA1_5408761251,15.22.724.5161,SWIFTPLAY,3,1302
NA1_5426300737,15.23.728.3286,CLASSIC,4,1959
KR_8035329648,16.1.737.4870,CLASSIC,0,760
EUW1_7604915490,15.22.724.5161,CLASSIC,0,1483
KR_8028383872,16.1.737.4870,CLASSIC,0,1681
KR_8008741192,15.24.734.7485,CLASSIC,0,2168
EUW1_7583669947,15.21.721.8442,CLASSIC,5,3069
KR_7993614455,15.24.734.7485,CLASSIC,3,1874
KR_8038589440,16.1.737.4870,CLASSIC,0,911
NA1_5426848164,15.23.728.3286,CHERRY,2,1306
KR_8023160077,16.1.737.4870,CLASSIC,0,1050
KR_7979948288,15.24.734.7485,CLASSIC,0,2151
KR_8033667266,16.1.737.4870,CLASSIC,6,1668
KR_8007806050,15.24.734.7485,ARAM,0,996
NA1_5426955614,15.23.728.3286,CHERRY,5,1529
EUW1_7579329474,15.21.721.4012,CLASSIC,0,2835
KR_8034988906,16.1.737.4870,CLASSIC,0,1980
NA1_5420882028,15.23.728.3286,CLASSIC,8,1513
NA1_5427038769,15.24.730.505,CLASSIC,0,1156
KR_8026883677,16.1.737.4870,CLASSIC,0,1790
KR_8024469681,16.1.737.4870,ARAM,0,1208
KR_8012391211,15.24.734.7485,ARAM,0,1313
EUW1_7612440518,15.23.726.9074,SWIFTPLAY,0,993
NA1_5437513024,15.24.732.64,CLASSIC,8,1685
EUW1_7564240200,15.20.717.2831,CLASSIC,10,1715
KR_7969145441,15.24.733.5841,CLASSIC,0,1682
KR_8029748766,16.1.737.4870,CHERRY,0,1373
EUW1_7567659596,15.20.717.2831,CLASSIC,8,1634
EUW1_7568983212,15.20.719.545,CLASSIC,8,1648
KR_8011129573,15.24.734.7485,ARAM,0,774
EUW1_7582728268,15.21.721.8442,CLASSIC,4,1623
KR_8038767449,16.1.737.4870,CLASSIC,0,2504
EUW1_7569791595,15.20.719.545,CLASSIC,5,916
KR_8030890569,16.1.737.4870,CLASSIC,3,504
NA1_5426671257,15.23.728.3286,CLASSIC,3,1376
KR_8007149593,15.24.734.7485,ARAM,0,909
KR_7996536579,15.24.734.7485,ARAM,0,1261
EUW1_7603297697,15.22.724.5161,CLASSIC,0,1778
KR_8009739997,15.24.734.7485,CLASSIC,0,1869
NA1_5416765760,15.23.726.9074,SWIFTPLAY,5,1581
KR_8037962364,16.1.737.4870,CLASSIC,0,1959
KR_8039320132,16.1.737.4870,CLASSIC,0,1812
EUW1_7416204518,15.11.684.1658,CLASSIC,3,1978
KR_7999803647,15.24.734.7485,CLASSIC,0,1569
KR_8008162634,15.24.734.7485,ARAM,3,972
NA1_5431498852,15.24.731.5210,CLASSIC,5,1832
NA1_5434636132,15.24.732.64,CLASSIC,8,1981
NA1_5426409795,15.23.728.3286,CLASSIC,3,660
KR_7930393554,15.23.728.3286,CLASSIC,0,1745
KR_7978918568,15.24.734.7485,ARAM,0,1026
KR_7927188939,15.23.728.3286,CLASSIC,0,1326
EUW1_7590011843,15.21.721.8442,CLASSIC,0,1773
EUW1_7529955743,15.18.710.2811,CHERRY,6,1369
KR_8029369015,16.1.737.4870,CLASSIC,8,2395
KR_8016074167,16.1.734.5787,ARAM,0,829
EUW1_7577550963,15.21.720.925,CLASSIC,6,2056
KR_7991964274,15.24.734.7485,ARAM,3,718
KR_7985021518,15.24.734.7485,CHERRY,6,1542
KR_8034032427,16.1.737.4870,CLASSIC,3,2401
EUW1_7563832539,15.20.717.2831,CLASSIC,6,1704
EUW1_7606959558,15.22.724.5161,CLASSIC,5,1714
NA1_5419614118,15.23.728.3286,ARAM,5,1709
KR_8012840143,15.24.734.7485,CLASSIC,3,1672
KR_8036825093,16.1.737.4870,ARAM,0,736
EUW1_7583891245,15.21.721.8442,CLASSIC,4,1574
NA1_5432534656,15.24.731.5210,CLASSIC,8,1315
KR_8032106667,16.1.737.4870,CLASSIC,4,1721
KR_8025527750,16.1.737.4870,CLASSIC,0,1454
KR_7998091544,15.24.734.7485,CLASSIC,0,1332
EUW1_7612583987,15.23.726.9074,ARAM,0,958
KR_7969841528,15.24.733.5841,CLASSIC,0,2041
NA1_5431109664,15.24.731.5210,CLASSIC,7,1545
NA1_5425987834,15.23.728.3286,CLASSIC,4,2090
KR_8032621587,16.1.737.4870,CLASSIC,6,1395
