SummonerMatchId,SummonerFk,MatchFk,ChampionFk
581118,128364,KR_8034302550,145
581119,128365,KR_8034302550,122
581129,128370,KR_8002625383,101
581130,82856,KR_8002555428,122
581137,128362,KR_8002555428,8
581140,128377,KR_7994099956,54
581142,128362,KR_7994099956,8
581145,86326,KR_7994099956,164
581149,128382,KR_7994099956,74
581154,61263,KR_7994016443,24
581155,128386,KR_7994016443,777
581159,128389,KR_7994016443,111
581161,128362,KR_7993907462,76
581163,128392,KR_7993907462,236
581165,128394,KR_7993907462,48
581170,128398,KR_7993727528,23
581172,128399,KR_7993727528,103
581179,128403,KR_7993727528,223
581180,128404,KR_7993639740,75
581184,86691,KR_7993639740,36
581186,128406,KR_7993639740,54
581188,128408,KR_7993639740,360
581194,75510,KR_7991451891,110
581199,128413,KR_7991451891,80
581200,72427,KR_7991346033,904
581201,73671,KR_7991346033,876
581205,128415,KR_7991346033,897
581207,128416,KR_7991346033,101
581211,128419,KR_7991019122,25
581214,128422,KR_7991019122,161
581217,128424,KR_7991019122,84
581220,128362,KR_7989714756,8
581225,128426,KR_7989714756,24
581226,23091,KR_7989714756,421
581228,31439,KR_7989714756,119
581230,128362,KR_7989591065,8
581244,128437,KR_7987832086,350
581247,128439,KR_7987832086,950
581248,128440,KR_7987832086,110
581250,128365,KR_7983653168,106
581255,128443,KR_7983653168,266
581256,128444,KR_7983653168,54
581260,128448,KR_7983470828,54
581267,128452,KR_7983470828,203
581268,128362,KR_7983470828,429
581271,128455,KR_7983375640,254
581281,128463,KR_7983285703,11
581291,128469,KR_7982201445,24
581293,128470,KR_7982201445,145
581294,112162,KR_7982201445,111
581296,128362,KR_7982201445,234
581301,128476,KR_7982145300,5
581302,90228,KR_7982145300,112
581304,128478,KR_7982145300,99
581308,128480,KR_7982145300,21
581315,96703,KR_8032129784,777
581316,128484,KR_8032129784,64
581321,128488,KR_8006378766,5
581322,128489,KR_8006378766,91
581327,28362,KR_8006378766,14
581328,128485,KR_8006378766,51
581329,56903,KR_8006378766,800
581334,128496,KR_8006265459,63
581337,128498,KR_8006265459,39
581339,128499,KR_8006265459,246
581342,128502,KR_8006168139,134
581345,128505,KR_8006168139,85
581348,128485,KR_8006168139,222
581353,128485,KR_8006062673,22
581354,41145,KR_8006062673,111
581356,27139,KR_8006062673,238
581360,128512,KR_8005980240,39
581362,128514,KR_8005980240,517
581364,33859,KR_8005980240,111
581370,128519,KR_8005900695,27
581371,128520,KR_8005900695,234
581373,128521,KR_8005900695,360
581374,128522,KR_8005900695,111
581375,128523,KR_8005900695,67
581378,128485,KR_8005900695,202
581379,128525,KR_8005900695,99
581383,128528,KR_8005813775,202
581388,128485,KR_8005813775,51
581389,128531,KR_8005813775,16
581391,128533,KR_7969285691,64
581392,128534,KR_7969285691,238
581393,128535,KR_7969285691,221
581400,128539,KR_7969226088,157
581407,128545,KR_7969226088,84
581409,128547,KR_7969226088,54
581413,128551,KR_7969173574,804
581415,128553,KR_7969173574,50
581433,128566,KR_7947220772,81
581441,128570,KR_7947137164,246
581442,128571,KR_7947137164,84
581444,128573,KR_7947137164,518
581445,128560,KR_7947137164,39
581446,128574,KR_7947137164,76
581447,128485,KR_7947137164,103
581450,128575,KR_7947113931,41
581455,128560,KR_7947113931,39
581458,128562,KR_7947113931,51
581462,128485,KR_7946973995,103
581471,128589,KR_7934423139,141
581475,128592,KR_7934423139,10
581476,101096,KR_7934423139,56
581480,128596,KR_7929129303,68
581483,128599,KR_7929129303,202
581486,128601,KR_7929129303,234
581489,128603,KR_7929129303,555
581494,128606,KR_7929064724,101
581496,128607,KR_7929064724,517
581510,128617,KR_8039052470,887
581514,128620,KR_8039052470,518
581516,128622,KR_8039052470,238
581518,128624,KR_8039052470,51
581527,128630,KR_8039027661,157
581533,128634,KR_8038980969,804
581539,72895,KR_8038980969,43
581540,128612,KR_8038963264,79
581543,128642,KR_8038963264,202
581550,128612,KR_8038924566,72
581551,128646,KR_8038924566,104
581552,128647,KR_8038924566,61
581558,128653,KR_8038924566,81
581559,39553,KR_8038924566,43
581598,128682,KR_8034834505,523
581604,128685,KR_8034819664,25
581622,128697,KR_8034803060,711
581625,128612,KR_8034803060,54
581627,128701,KR_8034803060,50
581636,128708,KR_8034750705,55
581637,128709,KR_8034750705,63
581701,95848,KR_8038868203,104
581704,128745,KR_8038868203,147
581710,128750,KR_8038849709,36
581712,128752,KR_8038849709,84
581715,128754,KR_8038849709,67
581720,105678,KR_8038846578,164
581725,128763,KR_8038846578,24
581728,128766,KR_8038846578,901
581734,128745,KR_8038842121,888
581736,128770,KR_8038842121,126
581740,128772,KR_8038823946,5
581747,128779,KR_8038823946,25
581754,128785,KR_8038817808,497
581756,128787,KR_8038817808,54
581758,38321,KR_8038817808,81
581768,128792,KR_8038815219,145
581771,128795,KR_8038802263,54
581779,109894,KR_8038802263,37
581786,128804,KR_8038781828,126
581788,87431,KR_8038781828,15
581794,116256,KR_8038769816,25
581796,128809,KR_8038769816,64
581797,128810,KR_8038769816,777
581800,128811,KR_8038749912,110
581801,128812,KR_8038749912,19
581812,128822,KR_8038724495,517
581821,128830,KR_8038694728,64
581823,128832,KR_8038694728,145
581827,128835,KR_8038694728,4
581843,21388,KR_8038622392,222
581848,98229,KR_8038622392,236
581849,128745,KR_8038622392,89
581850,128850,KR_8038539588,799
581858,128857,KR_8038539588,145
581862,128860,KR_8038485537,61
581864,128745,KR_8038485537,147
581867,128864,KR_8038485537,103
581871,101795,KR_8038394203,54
581873,128868,KR_8038394203,202
581876,128869,KR_8038394203,517
581881,128873,KR_8038270562,245
581887,128876,KR_8038270562,131
581890,128879,KR_8038192669,41
581891,128880,KR_8038192669,57
581897,128883,KR_8038192669,10
581899,128884,KR_8038192669,53
582103,128992,KR_8029797734,81
582106,128995,KR_8029797734,517
582107,128996,KR_8029797734,800
582111,129000,KR_8029692422,126
582112,129001,KR_8029692422,55
582116,128990,KR_8029692422,121
582119,63838,KR_8029692422,22
582124,129009,KR_8027364567,555
582125,129010,KR_8027364567,799
582127,129012,KR_8027364567,517
582133,129017,KR_8008580138,236
582134,129018,KR_8008580138,350
582144,129024,KR_8008475822,43
582146,128992,KR_8008475822,64
582171,129042,KR_8002312591,121
582173,129044,KR_8002312591,51
582174,90669,KR_8002312591,902
582175,129045,KR_8002312591,10
582177,129047,KR_8002312591,950
582185,129052,KR_8002259575,904
582196,129058,KR_8002185964,427
582459,129222,KR_8037297000,523
582460,103751,KR_8037297000,117
582461,129223,KR_8037297000,14
582468,129229,KR_8037267522,101
582472,129220,KR_8037267522,254
582473,129221,KR_8037267522,518
582475,103751,KR_8037267522,497
582478,129233,KR_8035680482,84
582483,129236,KR_8035680482,55
582484,129237,KR_8035680482,22
582498,35902,KR_8035473928,3
582501,129249,KR_8035473928,39
582503,129250,KR_8035473928,61
582504,27327,KR_8035473928,202
582505,129238,KR_8035473928,101
582506,129251,KR_8035442094,122
582507,129220,KR_8035442094,143
582508,129252,KR_8035442094,84
582509,129253,KR_8035442094,21
582512,129255,KR_8035442094,876
582516,79608,KR_8032957666,22
582518,129259,KR_8032957666,517
582520,57736,KR_8032957666,412
582528,129264,KR_8032873220,142
582533,129269,KR_8032873220,101
582534,129270,KR_8032873220,157
582540,129273,KR_8032845054,555
582542,129274,KR_8032845054,64
582543,123679,KR_8032845054,105
582550,129278,KR_8032783338,223
582555,129282,KR_8032783338,902
582558,129285,KR_8032755809,84
582564,129289,KR_8032755809,523
582567,129220,KR_8031201483,80
582569,103751,KR_8031201483,236
582577,129220,KR_8031140832,143
582578,129221,KR_8031140832,950
582582,129298,KR_8031140832,238
582584,27765,KR_8031140832,202
582588,129302,KR_8031115542,13
582592,129220,KR_8031115542,5
582598,23184,KR_8031086368,221
582599,129306,KR_8031086368,44
582600,129307,KR_8031086368,245
582601,129291,KR_8031086368,266
582603,129221,KR_8031086368,163
582604,103751,KR_8031086368,51
582656,129338,KR_8034404942,8
582657,129339,KR_8034404942,32
582665,129345,KR_8034404942,412
582666,129345,KR_8034316714,799
582667,129342,KR_8034316714,5
582668,129343,KR_8034316714,163
582670,78979,KR_8034316714,78
582676,129342,KR_8033113429,41
582679,129350,KR_8033113429,81
582681,129352,KR_8033113429,68
582683,18080,KR_8033113429,91
582695,129361,KR_8033066161,111
582697,129362,KR_8033004214,121
582698,129344,KR_8033004214,777
582699,129363,KR_8033004214,15
582700,129342,KR_8033004214,111
582701,129364,KR_8033004214,82
582704,129367,KR_8033004214,498
582705,129368,KR_8033004214,497
582709,129372,KR_8032976732,901
582712,129344,KR_8032976732,121
582713,129375,KR_8032976732,268
582714,129367,KR_8032976732,51
582719,129378,KR_8032947256,235
582724,129380,KR_8032947256,222
582727,129343,KR_8030454410,54
582731,129382,KR_8030454410,82
582732,129383,KR_8030454410,111
582735,129386,KR_8030454410,412
582743,129381,KR_8030427186,777
582751,17392,KR_8028531026,106
582755,129342,KR_8028531026,80
582757,89465,KR_8028441337,517
582762,129396,KR_8028441337,122
582767,129399,KR_8026722552,887
582772,129342,KR_8026722552,64
582773,129381,KR_8026722552,711
582775,129343,KR_8026722552,20
582778,129405,KR_8026612162,7
582780,129407,KR_8026612162,99
582781,129381,KR_8026612162,58
582783,129344,KR_8026612162,131
582787,129409,KR_8020576364,92
582793,129412,KR_8020576364,101
582798,129381,KR_8020448403,103
582802,129416,KR_8020448403,234
582804,129418,KR_8020448403,236
582809,78979,KR_8020304344,804
582810,129421,KR_8020304344,43
582821,129342,KR_8020234451,122
582851,129343,KR_8006950836,901
582853,129342,KR_8006950836,777
582860,129458,KR_8037877642,350
582864,129461,KR_8037877642,15
582875,36642,KR_8037829229,57
582877,129469,KR_8037779646,121
582878,100383,KR_8037779646,103
582887,129474,KR_8032441575,28
582888,129475,KR_8032441575,236
582890,129477,KR_8032441575,25
582893,64428,KR_8032441575,777
582899,129484,KR_8032388724,523
582900,38274,KR_8032388724,412
582903,129475,KR_8032388724,13
582906,129459,KR_8032351264,122
582913,67476,KR_8032351264,54
582916,129491,KR_8032226313,13
582919,129494,KR_8032226313,51
582923,129475,KR_8032226313,245
582927,100439,KR_8032120359,19
582929,129497,KR_8032120359,804
582933,47560,KR_8032120359,84
582934,47559,KR_8032120359,81
582936,129499,KR_8031206849,777
582938,116251,KR_8031206849,238
582949,129505,KR_8029468089,804
582952,129507,KR_8029468089,64
582955,129510,KR_8029468089,89
582956,129459,KR_8029430584,266
582958,129512,KR_8029430584,893
582964,129515,KR_8029430584,69
582971,129459,KR_8029366880,126
582972,129520,KR_8029366880,54
582975,129522,KR_8029366880,518
582982,129527,KR_8029322378,126
582991,129459,KR_8029291538,266
582992,100332,KR_8029291538,950
582993,129532,KR_8029291538,245
582996,129459,KR_8029269297,266
583005,129538,KR_8029269297,497
583006,102091,KR_8025032777,150
583007,129539,KR_8025032777,254
583012,129543,KR_8025032777,126
583014,129545,KR_8025032777,15
583015,129546,KR_8025032777,50
583018,129548,KR_8024988488,157
583036,129562,KR_8018398338,799
583039,129564,KR_8018398338,15
583046,129567,KR_8035226100,122
583047,36066,KR_8035226100,887
583061,129574,KR_8034180713,39
583078,129587,KR_8033957365,18
583083,90581,KR_8033957365,950
583089,129593,KR_8033192629,202
583090,129594,KR_8033192629,89
583104,129602,KR_8033154858,901
583106,129604,KR_8030963763,24
583110,22265,KR_8030963763,89
583114,85821,KR_8030963763,81
583126,26324,KR_8030868690,54
583132,129614,KR_8030868690,234
583135,129615,KR_8030868690,37
583138,129617,KR_8030836955,69
583139,90582,KR_8030836955,81
583140,90581,KR_8030836955,80
583144,129619,KR_8030836955,22
583150,129625,KR_8030804537,89
583152,129626,KR_8030804537,5
583156,129627,KR_8030786060,85
583158,90581,KR_8030786060,950
583159,90582,KR_8030786060,222
583161,129629,KR_8030786060,2
583163,26578,KR_8030786060,45
583178,129637,KR_8030260785,157
583198,129649,KR_8029296448,136
583200,129651,KR_8029296448,161
583204,129654,KR_8029296448,523
583212,129662,KR_8029257857,517
583214,129654,KR_8029257857,202
583221,129668,KR_8029204437,122
583222,129669,KR_8029204437,245
583223,90581,KR_8029204437,950
583224,129654,KR_8029204437,804
583226,129671,KR_8029156819,517
583233,90581,KR_8029156819,950
583246,129683,KR_8038019018,777
583249,129686,KR_8038019018,202
583251,129687,KR_8038019018,799
583254,129690,KR_8038019018,145
583255,129691,KR_8038019018,147
583267,129699,KR_8037891494,245
583271,129703,KR_8037891494,897
583273,129705,KR_8037891494,910
583274,129687,KR_8037891494,21
583275,129706,KR_8037891494,89
583279,129687,KR_8037830927,110
583280,129710,KR_8037830927,223
583289,129719,KR_8029743827,221
583290,129720,KR_8029743827,99
583294,129687,KR_8029743827,145
583296,129725,KR_8029665821,897
583300,129728,KR_8029665821,89
583301,129729,KR_8029665821,420
583303,129731,KR_8029665821,84
583307,129734,KR_8021396964,5
583308,129735,KR_8021396964,157
583309,129687,KR_8021396964,22
583310,129736,KR_8021396964,143
583314,31707,KR_8021396964,222
583316,62852,KR_8021323910,17
583318,93245,KR_8021323910,517
583321,129741,KR_8021323910,238
583332,129750,KR_8021257597,234
583339,129754,KR_8013945745,800
583340,74536,KR_8013945745,134
583345,129757,KR_8013945745,517
583350,129760,KR_8013887192,62
583351,129761,KR_8013887192,41
583352,129762,KR_8013887192,54
583354,129764,KR_8013887192,523
583366,113207,KR_8003305362,67
583371,129775,KR_8003305362,10
583384,129784,KR_8003245172,236
583386,129785,KR_7986612258,58
583387,129786,KR_7986612258,19
583391,129789,KR_7986612258,122
583400,77592,KR_7986584694,25
583403,129687,KR_7986584694,518
583406,58484,KR_7986527389,202
583409,129801,KR_7986527389,18
583410,129802,KR_7986527389,53
583413,107903,KR_7986527389,13
583419,129807,KR_7979060285,81
583424,129810,KR_7979060285,21
583430,129816,KR_8020797128,412
583431,129817,KR_8020797128,68
583432,129818,KR_8020797128,64
583433,129819,KR_8020797128,84
583437,129821,KR_8020724969,254
583440,129820,KR_8020724969,117
583442,129824,KR_8020724969,64
583445,129827,KR_8020724969,50
583448,129829,KR_8020200588,157
583450,129820,KR_8020200588,117
583451,94613,KR_8020200588,800
583454,129832,KR_8020200588,429
583455,129833,KR_8020200588,432
583456,129834,KR_8019885529,19
583464,129839,KR_8019885529,498
583465,129840,KR_8019885529,117
583466,129841,KR_8019785454,24
583468,129843,KR_8019785454,134
583469,129844,KR_8019785454,22
583473,129848,KR_8019785454,4
583475,129820,KR_8019785454,201
583479,26337,KR_8019592064,236
583481,129853,KR_8019592064,24
583482,26527,KR_8019592064,517
583491,129860,KR_8019527537,58
583506,129871,KR_8018394271,799
583512,85289,KR_8018394271,876
583520,129880,KR_8018306467,98
583522,23054,KR_8018306467,48
583526,129884,KR_8018171610,875
583530,129820,KR_8018171610,201
583533,129889,KR_8018171610,91
583541,129896,KR_8018034577,48
583543,129898,KR_8018034577,112
583554,22885,KR_8017940215,429
583565,129913,KR_8017801836,201
583566,129914,KR_8017670514,517
583568,129916,KR_8017670514,61
583572,129918,KR_8017670514,64
583577,129922,KR_8017601039,126
583578,129923,KR_8017601039,112
583592,129934,KR_8011205577,91
583595,129936,KR_8011205577,101
583598,129938,KR_8011182585,4
583600,129940,KR_8011182585,517
583602,129942,KR_8011182585,104
583608,129946,KR_8004829823,112
583613,48953,KR_8004829823,13
583616,21521,KR_8004802357,85
583620,21522,KR_8004802357,78
583677,129983,KR_8037721282,517
583680,129986,KR_8037721282,800
583683,129987,KR_8037721282,25
583685,129988,KR_8037721282,53
583689,88081,KR_8034457859,202
583693,129994,KR_8034457859,112
583694,129995,KR_8034457859,145
583724,130010,KR_8032430415,804
583725,130011,KR_8032430415,526
583729,88081,KR_8032384670,523
583730,130014,KR_8032384670,53
583731,130015,KR_8032384670,24
583733,90344,KR_8032384670,4
583746,116806,KR_8032072858,36
583751,130026,KR_8032072858,887
583807,130053,KR_8025629555,245
583809,130055,KR_8025629555,51
583812,130058,KR_8025629555,11
583815,35821,KR_8025629555,99
583827,130066,KR_8029451101,517
583830,130068,KR_8029451101,711
583832,39587,KR_8029451101,56
583836,130069,KR_8029429111,90
583838,130070,KR_8029429111,80
583839,130071,KR_8029429111,145
583840,130066,KR_8029429111,106
583841,39640,KR_8029429111,50
583849,130066,KR_8029396901,145
583860,130078,KR_8029355750,99
583861,33179,KR_8029355750,236
583863,39650,KR_8029355750,127
583869,39621,KR_8027240527,110
583871,13711,KR_8027240527,81
583874,33190,KR_8027240527,79
583878,130066,KR_8027220924,51
583881,39640,KR_8027220924,50
583883,33187,KR_8027220924,80
583886,130084,KR_8026126431,5
583902,37580,KR_8026096128,75
583910,130066,KR_8026056640,13
583915,28559,KR_8026056640,40
583916,130095,KR_8025585502,126
583919,130098,KR_8025585502,41
583923,39597,KR_8025585502,711
583924,33174,KR_8025585502,77
583926,130066,KR_8025548934,51
583929,130101,KR_8025548934,234
583935,37581,KR_8025548934,117
583938,130104,KR_8025510312,777
583943,37595,KR_8025510312,99
583945,37581,KR_8025510312,117
583953,33145,KR_8025494320,34
583956,130110,KR_8024557835,18
583957,130111,KR_8024557835,53
583959,130066,KR_8024557835,29
583961,33162,KR_8024557835,901
583964,33173,KR_8024557835,69
583971,35077,KR_8023634277,202
583973,33162,KR_8023634277,901
583977,44049,KR_8023624100,5
583978,130117,KR_8023624100,18
583979,130118,KR_8023624100,202
583984,39635,KR_8023624100,83
583985,33191,KR_8023624100,902
583987,130120,KR_8023596975,81
583988,130121,KR_8023596975,48
583989,130066,KR_8023596975,15
583998,130066,KR_8023589342,67
584002,33166,KR_8023589342,121
584004,39635,KR_8023589342,83
584006,130126,KR_8023568600,523
584010,130129,KR_8023568600,25
584011,33154,KR_8023568600,110
584012,33166,KR_8023568600,121
584013,39650,KR_8023568600,127
584027,130135,KR_8039434328,904
584028,130136,KR_8039434328,84
584029,130137,KR_8039434328,110
584033,130141,KR_8039434328,238
584034,130142,KR_8039434328,51
584035,130143,KR_8039434328,53
